Node,w_Node,DC,BC,CC,EC
1837,1837,0.009410599306587419,6.581248147742471e-06,0.3160366283165062,2.367926711761571e-06
1838,1838,0.0014858841010401188,2.0857096620990845e-07,0.3150749063670412,1.8509914954051588e-06
1839,1839,0.04086181277860327,3.0758887011726886e-05,0.319032946195781,7.518973118928093e-05
1840,1840,0.0024764735017335313,5.541975418684213e-07,0.31517327505463627,1.9157473395613165e-06
1841,1841,0.012134720158494303,2.2595237882092375e-06,0.3161355985281453,2.952210625673829e-06
1842,1842,0.029470034670629024,1.2628921755953869e-05,0.3178776666929072,5.762098337547623e-05
1843,1843,0.009905894006934125,9.653158149169462e-06,0.3160613650594865,1.9289374733923214e-05
1844,1844,0.01733531451213472,4.6986370834928514e-05,0.31963904060793163,5.811170585849181e-06
1845,1845,0.025012382367508666,2.9613427986564533e-05,0.3174278751670466,4.222447797701076e-05
1846,1846,0.009410599306587419,0.00013846111183028393,0.3341885293387404,4.134766673199971e-05
1847,1847,0.0064388311045071814,0.0005425254386900769,0.3352706741946197,2.3486159395585333e-06
1848,1848,0.008915304606240713,9.428545580840714e-07,0.31752771880160413,2.7214227564838276e-06
1849,1849,0.029470034670629024,8.066848646725405e-06,0.3178776666929072,6.0014427895727116e-05
1850,1850,0.007181773155027241,8.149305337128636e-06,0.3173779768922424,2.454479663046582e-06
1851,1851,0.010401188707280832,1.09410851198423e-05,0.31643288143562415,1.7146457741964434e-05
1852,1852,0.005448241703813769,7.508182798665547e-05,0.33349851337958375,3.380220125046538e-05
1853,1853,0.0029717682020802376,9.698497521771315e-08,0.3161355985281453,2.2310007285339734e-06
1854,1854,0.0004952947003467063,0.0,0.3149765990639626,1.7944717971231702e-06
1855,1855,0.0014858841010401188,1.3322454807089026e-06,0.3161851068827813,1.9120762002835353e-06
1856,1856,0.0009905894006934125,0.0,0.31502574504602904,2.5247134234496778e-06
1857,1857,0.018078256562654778,8.017865304000351e-06,0.3167307239783512,3.4907065030203198e-06
1858,1858,0.007181773155027241,1.3126104746465434e-05,0.315937720053204,8.02313301194424e-06
1859,1859,0.011391778107974244,6.086918518687139e-06,0.3164824829532095,2.9232221301776053e-06
1860,1860,0.004210004952947003,8.893211756168177e-06,0.3158141717503519,4.802660960576741e-06
1861,1861,0.02451708766716196,3.6523536789409745e-05,0.31790269248937175,4.098852170368066e-05
1862,1862,0.01337295690936107,4.244580404276404e-06,0.31625939849624063,3.0553190148538947e-06
1863,1863,0.012134720158494303,0.0001746737824742776,0.33396741377884376,4.579534140843713e-05
1864,1864,0.026498266468548786,2.2909522363045292e-05,0.31810304080668034,4.78269427766423e-05
1865,1865,0.001981178801386825,3.983402716002836e-08,0.3151240830341814,3.1266700790839287e-06
1866,1866,0.007677067855373947,0.00012580688416677482,0.3354099177672564,3.315486268545541e-06
1867,1867,0.030460624071322436,2.261210184462905e-05,0.31797779352704936,5.595698471001574e-05
1868,1868,0.029965329370975728,1.441655177689162e-05,0.3179277222265963,5.42657319017074e-05
1869,1869,0.003714710252600297,4.0290965909139394e-07,0.31529632232372923,2.0906480187325677e-06
1870,1870,0.005695889053987122,1.7326531837575154e-06,0.31777760289604157,2.7532812547666977e-06
1871,1871,0.020307082714214955,2.335334561562392e-05,0.31883142518752466,3.796488448753887e-06
1872,1872,0.012382367508667657,1.068641848382228e-05,0.31658173265386125,2.9794820470499015e-06
1873,1873,0.010153541357107478,7.2342294157953e-07,0.315937720053204,2.8258451038776027e-06
1874,1874,0.0032194155522535907,1.5208288925510948e-07,0.3152470918885159,6.753772041189899e-06
1875,1875,0.006934125804853888,7.059420512464389e-06,0.31732809430255404,2.4943154237803377e-06
1876,1876,0.013868251609707775,2.3568507923354372e-05,0.3167804189220993,3.035541280508188e-06
1877,1877,0.0158494304110946,2.611645337128327e-06,0.31650728954381563,3.0306018647341772e-05
1878,1878,0.00866765725606736,3.280254600915836e-06,0.3181281021035216,2.90625960348672e-06
1879,1879,0.03714710252600297,1.709197855293312e-05,0.31865530303030304,7.279606177180273e-05
1880,1880,0.0079247152055473,6.803587104435831e-07,0.3157154026583268,2.2693847673946764e-06
1881,1881,0.013125309559187715,4.667192199864243e-05,0.3182033096926714,7.843250629948316e-06
1882,1882,0.01263001485884101,1.3654828869770637e-05,0.3194873012105388,3.9422537156737015e-06
1883,1883,0.004457652303120356,8.702877216398144e-05,0.33355360978027426,4.3700821632443944e-05
1884,1884,0.0079247152055473,3.359288729526998e-07,0.3157154026583268,2.5703327273210086e-06
1885,1885,0.006934125804853888,7.352630953514202e-06,0.31670588235294117,7.042094071732098e-06
1886,1886,0.026002971768202078,1.7425126653762466e-05,0.31752771880160413,5.061987792333923e-05
1887,1887,0.0027241208519068845,6.061870347616638e-08,0.3151978768246039,2.038219132911929e-06
1888,1888,0.0629024269440317,0.00011843302938197081,0.3212921705919796,0.00010604412718488093
1889,1889,0.003714710252600297,2.818921322024674e-06,0.31529632232372923,1.9853352268711263e-06
1890,1890,0.0014858841010401188,4.907552146115494e-07,0.3150749063670412,1.8955826479771715e-06
1891,1891,0.017582961862308073,5.323158545367458e-06,0.3166810446239511,3.60148735041714e-05
1892,1892,0.0029717682020802376,9.626352286611163e-09,0.3152224824355972,1.9518388633864915e-06
1893,1893,0.02055473006438831,3.0792639095727165e-05,0.3187307601231352,3.843150560979813e-06
1894,1894,0.015601783060921248,2.296775582733069e-05,0.3182033096926714,4.3350818841970674e-06
1895,1895,0.009162951956414065,3.0579086791551335e-06,0.31583887368009383,2.3546903986949717e-06
1896,1896,0.002228826151560178,1.0399336690578069e-06,0.3151486771247951,1.9049348018879704e-06
1897,1897,0.008915304606240713,3.0436669487134047e-05,0.3189069657242142,4.716964909222072e-06
1898,1898,0.025012382367508666,7.890739922128946e-06,0.3174278751670466,4.5128007209339346e-05
1899,1899,0.0195641406636949,3.135368557902607e-05,0.31860501814738834,3.7040146144536343e-06
1900,1900,0.0064388311045071814,1.602319821429003e-06,0.3155673648015005,1.0754213588574886e-05
1901,1901,0.003467062902426944,3.5991582485461253e-06,0.31583887368009383,2.6911264619842837e-06
1902,1902,0.032194155522535906,1.9555054540875547e-05,0.3181531673495115,6.205534814595106e-05
1903,1903,0.009905894006934125,1.952895206311628e-06,0.3159130026599906,2.7526209688108337e-06
1904,1904,0.007429420505200594,3.060909421759937e-06,0.3156660412757974,2.3659505159048493e-06
1905,1905,0.0027241208519068845,3.705449726486194e-08,0.3151978768246039,2.701844212434654e-06
1906,1906,0.005448241703813769,1.002932324289833e-06,0.31546875,2.2613114660779107e-06
1907,1907,0.007429420505200594,1.5438182020135772e-06,0.3173779768922424,3.1349616522245246e-06
1908,1908,0.0024764735017335313,3.338565680046077e-06,0.3155673648015005,2.2940318187622792e-06
1909,1909,0.010153541357107478,0.00019722756552489453,0.33391218060034733,4.145730284391231e-05
1910,1910,0.007677067855373947,8.731244415761446e-06,0.3156907200375264,2.577764732919341e-06
1911,1911,0.009658246656760773,0.00018432617112237848,0.333856965688301,3.8565015798333095e-05
1926,1926,0.03318474492322932,0.000502710932321555,0.28721815207340495,0.0055676371980250385
1932,1932,0.02352649826646855,4.068373417018202e-05,0.2870344043218652,0.005142096844520523
1939,1939,0.0195641406636949,0.00010261403943446937,0.267010513786947,0.0032089885737809527
1945,1945,0.036156513125309556,0.00017514723665868414,0.28822269807280515,0.006390628887081153
1951,1951,0.0158494304110946,7.83494665120621e-05,0.2667459373761395,0.0009677419037361658
1955,1955,0.022783556215948488,6.198560722269286e-05,0.28636266931423304,0.004351351460803135
1972,1972,0.01733531451213472,0.00010123209175652955,0.2668517049960349,0.001170494997363765
1973,1973,0.016097077761267953,8.650325220642372e-05,0.2667635594899914,0.0011407381826727396
1976,1976,0.009658246656760773,4.735486090027744e-05,0.266306139945921,0.0009034602812416077
1991,1991,0.012134720158494303,5.641044152911097e-05,0.266481884775292,0.0008722110071094772
1995,1995,0.015601783060921248,8.280663359732693e-05,0.2667283175903296,0.000979023388583143
1998,1998,0.01337295690936107,5.6684884936288386e-05,0.2665698442038553,0.000901455707048079
2001,2001,0.014858841010401188,6.603307206243447e-05,0.2666754721965394,0.0009730311147672683
2004,2004,0.012382367508667657,5.8957157616047985e-05,0.26649947201689544,0.000915227721788035
2007,2007,0.04234769687964338,0.001423204066762898,0.2887379335001788,0.015232040381193928
2009,2009,0.01114413075780089,4.0082643055142034e-05,0.26641155901563635,0.0009499858536027748
2018,2018,0.013620604259534423,5.923833825832869e-05,0.2665874430580313,0.0009625807350521504
2024,2024,0.013125309559187715,5.557011581647525e-05,0.26655224767311375,0.0009307560436138974
2027,2027,0.010896483407627538,3.882074346861218e-05,0.26639398337511544,0.0008696305632389399
2032,2032,0.03640416047548291,0.00021646624898709072,0.2882432721821686,0.006382160590026439
2038,2038,0.030460624071322436,0.0005282096056613755,0.2876068376068376,0.004343482661331518
2039,2039,0.02773650321941555,5.946850892574279e-05,0.28652522528915064,0.005559739399247107
2042,2042,0.0237741456166419,9.145969106043164e-05,0.2871977240398293,0.004967245757369506
2054,2054,0.04036651807825656,0.0003623958645890313,0.2885728578575002,0.006710500962362263
2068,2068,0.034918276374442794,0.00021118721631269147,0.2881198715661791,0.006148169477854376
2071,2071,0.030460624071322436,0.0001502676620373772,0.2876068376068376,0.006447693070747532
2072,2072,0.03194650817236255,0.0002559351258367765,0.2877297990594271,0.005680008671914419
2081,2081,0.04259534422981674,0.00045508164257023165,0.2887585812356979,0.008477401139997592
2102,2102,0.03268945022288261,0.0002197117116305316,0.2879349686252139,0.005875124937522443
2111,2111,0.045567112431896976,0.00041233235263041386,0.28900658459776696,0.007135107397230021
2116,2116,0.016097077761267953,0.00011605949756086829,0.2667635594899914,0.0016951761474988702
2117,2117,0.03516592372461615,0.0007994001849131481,0.28814043099757386,0.005677954803871437
2127,2127,0.02773650321941555,0.00012497419820897655,0.2873816810191445,0.004962748639798102
2128,2128,0.022783556215948488,0.0002929176874633852,0.28628146047500885,0.005904006588038453
2133,2133,0.03937592867756315,0.0010130371965923362,0.28834618680377033,0.005487912715754721
2135,2135,0.021792966815255076,3.775204100611535e-05,0.2862002976823304,0.004543367584052443
2138,2138,0.03417533432392273,0.00013379172622066717,0.28721815207340495,0.0063492000435751775
2143,2143,0.02526002971768202,0.0005663726971747435,0.2871772989118839,0.004417321024077504
2153,2153,0.03442298167409608,0.0001292495033863254,0.2880787615038881,0.007183723773641452
2157,2157,0.009658246656760773,2.5905589713531303e-05,0.266306139945921,0.0008546061838551793
2171,2171,0.016344725111441305,8.140674743597162e-05,0.26678118393234673,0.000995724071836157
2174,2174,0.029717682020802376,0.00020001515677621004,0.28754539628284553,0.004263633288323117
2180,2180,0.028231797919762255,6.254437972476497e-05,0.28756587380715,0.005556558172134348
2183,2183,0.03318474492322932,0.00010524801955409992,0.2871364573704046,0.0065447998424272655
2187,2187,0.03665180782565626,0.00011496233137826119,0.288263849229012,0.006557123701410141
2189,2189,0.027984150569588903,0.0010028141032886772,0.28740213523131675,0.011987838269861432
2199,2199,0.0433382862803368,0.000583711001102141,0.2888205421643659,0.007217162377284381
2203,2203,0.024764735017335313,0.00012603009459785883,0.28727945361411494,0.003728278877690373
2223,2223,0.028727092620108963,0.00014673872719370807,0.2876068376068376,0.0059868944809162526
2224,2224,0.03194650817236255,9.909678315007844e-05,0.2877297990594271,0.006009678081974121
2225,2225,0.010401188707280832,5.859314829963733e-05,0.2663588390501319,0.000854053446567172
2247,2247,0.03021297672114908,0.00025841149336317595,0.2877297990594271,0.0054745234851303745
2250,2250,0.02699356116889549,0.000142766724607793,0.287463515341354,0.004882531158157782
2254,2254,0.02228826151560178,6.446524008070141e-05,0.28632205913635395,0.003465817349870418
2264,2264,0.018573551263001486,9.037269260873238e-05,0.28676940558198993,0.003525265019914277
2267,2267,0.02055473006438831,7.318314358029688e-05,0.28693242379023665,0.003242233854919917
2268,2268,0.032194155522535906,0.000932926710799281,0.28789391130757164,0.004573703729763634
2279,2279,0.03194650817236255,0.00010464586482591123,0.2870344043218652,0.006929719403015248
2283,2283,0.039871223377909853,0.000540770404945007,0.2885316184351554,0.007055328474153043
2284,2284,0.013868251609707775,7.356369161178524e-05,0.26660504423610193,0.0009087872141199736
2289,2289,0.0396235760277365,0.0010849112651255789,0.2885110031437554,0.005853182281321729
2292,2292,0.03516592372461615,0.0002951643234033531,0.28814043099757386,0.008063578806643885
2302,2302,0.030460624071322436,0.0002664722868494166,0.2869120363791388,0.0071586351702973864
2319,2319,0.03021297672114908,0.00013452877103818566,0.2877297990594271,0.006302110569355509
2327,2327,0.03095591877166914,0.00023146702541637274,0.2869528140989198,0.005337051664534889
2336,2336,0.03714710252600297,0.00024697695302402405,0.2883050121376553,0.007876322821409393
2337,2337,0.00866765725606736,2.573847135413569e-05,0.26623590690314497,0.000798966656288056
2364,2364,0.016097077761267953,8.972143822907857e-05,0.2667635594899914,0.0009771254565896772
2378,2378,0.012382367508667657,4.2800263033150596e-05,0.26649947201689544,0.0009147662683354499
2384,2384,0.04655770183259039,0.00044945483635782616,0.2882432721821686,0.008061318968238725
2398,2398,0.02674591381872214,0.00021518449999186716,0.2866065725033714,0.006728630114330203
2417,2417,0.01733531451213472,0.00015833911217891098,0.2856738592147152,0.0030112213383441545
2436,2436,0.023278850916295196,4.1591669513756435e-05,0.28701400241666075,0.0049534760155836325
2445,2445,0.01733531451213472,4.0545593657963526e-05,0.2856738592147152,0.003386217275399383
2447,2447,0.012134720158494303,4.8200870389888316e-05,0.266481884775292,0.0009085196816514178
2451,2451,0.02699356116889549,0.000174558120541071,0.28732033584744554,0.005742037233310059
2458,2458,0.02451708766716196,0.00010396520997988489,0.2864236061852745,0.004546918809228799
2459,2459,0.011391778107974244,6.064341449076047e-05,0.2664291369754553,0.0009527216338222637
2461,2461,0.03070827142149579,0.0001402502291490917,0.28762732388346746,0.005298322460636793
2463,2463,0.031203566121842496,7.067414266224978e-05,0.2876683051934174,0.005593064576577813
2471,2471,0.03268945022288261,0.0001295092801697761,0.28779131922172335,0.006087555619469539
2472,2472,0.01906884596334819,0.00022167506062492994,0.2858154020385051,0.004136105210426988
2475,2475,0.024021792966815253,8.236641763710024e-05,0.2870752168349211,0.004488610495206291
2491,2491,0.029965329370975728,0.00019151703771227215,0.28770929818311364,0.00577509173736848
2494,2494,0.009658246656760773,4.1874741040209324e-05,0.266306139945921,0.0008113230075323095
2498,2498,0.023278850916295196,0.00023727133380168822,0.28701400241666075,0.0035089469409426725
2502,2502,0.010648836057454186,5.8405555454812754e-05,0.2851292190368592,0.002201704364548919
2508,2508,0.024269440316988605,7.932717076741427e-05,0.2872385830132309,0.005110018524200034
2510,2510,0.03417533432392273,0.00024411496000384343,0.28805821087173633,0.006623276159117546
2511,2511,0.03467062902426944,0.00022726602887492882,0.2879555016758183,0.006488797837260976
2529,2529,0.008915304606240713,0.0001052898619621323,0.2858356338925462,0.0015234589884849446
2533,2533,0.02451708766716196,8.586738880894048e-05,0.2864236061852745,0.005996819487974561
2538,2538,0.013868251609707775,6.557567985250183e-05,0.26660504423610193,0.0009615308804498764
2543,2543,0.07280832095096582,0.007604626657378419,0.29129995671620257,0.07287130597841683
2547,2547,0.01337295690936107,7.816254146725535e-05,0.2863423627854205,0.0036178462405438996
2571,2571,0.007429420505200594,2.2686205622008602e-05,0.26614816767730026,0.0015905798561241847
2583,2583,0.011391778107974244,4.4547549713546823e-05,0.2664291369754553,0.0008815348084385203
2589,2589,0.0195641406636949,4.74827090464076e-05,0.286708321499574,0.0032270137896253767
2598,2598,0.04061416542842991,0.00021611125098542174,0.2885934819897084,0.00691917139046139
2617,2617,0.028231797919762255,0.00017157411546113267,0.2874225923553278,0.00444913949053837
2629,2629,0.03145121347201585,0.00016028445851263437,0.28783234728063295,0.006398428462043819
2635,2635,0.004952947003467063,2.85353779024226e-05,0.2659728626004479,0.0011319582598168232
2636,2636,0.009410599306587419,3.6149528158563416e-05,0.26628857821155366,0.0008163105555166857
